loss
1.6380424499511719
2.4714555740356445
2.752078056335449
2.738736152648926
1.5078315734863281
1.120965600013733
2.2339539527893066
1.9377080202102661
1.9247876405715942
1.377684235572815
1.030866026878357
1.215659499168396
0.8030808568000793
1.181793212890625
0.8031471967697144
0.7965689897537231
1.176517367362976
1.9003794193267822
0.7711441516876221
1.6640808582305908
0.6006577014923096
0.8590734601020813
0.7100127339363098
0.8648462295532227
0.7550990581512451
1.1144884824752808
1.2465150356292725
2.023190975189209
1.3431551456451416
1.3772356510162354
1.2941467761993408
0.7026523947715759
1.0881298780441284
1.8216028213500977
1.1592156887054443
1.5067462921142578
1.4591407775878906
1.7381700277328491
1.6015688180923462
1.3751881122589111
1.4858719110488892
2.901017904281616
2.4164657592773438
2.5414512157440186
0.6236761212348938
0.9289568662643433
1.0558996200561523
1.0381321907043457
1.071332335472107
0.955714225769043
1.0023531913757324
1.1599762439727783
1.4281619787216187
1.9593241214752197
1.7229251861572266
1.4300156831741333
1.6907236576080322
1.5011541843414307
1.9563682079315186
1.7817610502243042
1.1939271688461304
0.8406525254249573
1.5192561149597168
1.250157117843628
1.2276707887649536
1.5850012302398682
2.5279624462127686
1.5582950115203857
2.999192714691162
2.691037654876709
2.1259684562683105
3.4326272010803223
2.1111459732055664
1.3297672271728516
1.041459083557129
1.5511715412139893
1.5839085578918457
2.9875335693359375
1.4710636138916016
1.312462568283081
2.4899048805236816
2.103820323944092
1.819054365158081
1.8290319442749023
1.6607041358947754
4.520954608917236
1.7109925746917725
2.061039924621582
1.8040823936462402
3.546947479248047
1.5462979078292847
1.9134351015090942
1.4464085102081299
3.7063817977905273
5.143398284912109
2.0500664710998535
1.672121524810791
1.8393067121505737
2.016002655029297
1.7483068704605103
3.9259841442108154
1.806315541267395
1.6896803379058838
1.8134911060333252
1.3462140560150146
1.229259967803955
2.276183843612671
1.3364379405975342
1.2987396717071533
2.003710985183716
2.1446852684020996
1.3477905988693237
2.0490832328796387
1.4933393001556396
1.110591173171997
2.34852933883667
1.2883143424987793
0.9362297654151917
1.5729670524597168
1.164466381072998
1.8919390439987183
1.787813425064087
1.930507779121399
1.6897950172424316
1.851306438446045
1.8024085760116577
1.926811695098877
1.1665515899658203
1.3773081302642822
1.0865278244018555
1.377401351928711
1.1294327974319458
1.8260552883148193
1.6425154209136963
1.0395931005477905
1.1534013748168945
0.9648129940032959
1.290456771850586
1.6747257709503174
1.9909777641296387
1.1889619827270508
1.0329790115356445
1.188032627105713
1.829211950302124
1.7950153350830078
1.5284297466278076
1.799985647201538
1.7092640399932861
2.3113057613372803
1.4097115993499756
1.861776351928711
1.9965360164642334
0.9532836079597473
0.9831709861755371
1.6406986713409424
1.4416508674621582
0.8896862864494324
1.4651180505752563
1.3986493349075317
1.2323883771896362
2.0325846672058105
2.307570695877075
2.3756377696990967
1.5896170139312744
2.2402615547180176
1.9363627433776855
1.8373898267745972
